DeliveryID,Distance (km),Package_Weight (kg),Weather_Conditions,Traffic_Level,Start_Time_Delivery,Delivery_Time (mins),Delivery_Difficulty,Distance_Category,Start_Hour,Peak_Hours,Combined_Condition,Efficiency
D21721,10.2,9.8,Foggy,Low,7:56,93,99.96,Long,7,1,Foggy + Low,9.11764705882353
D21722,8.6,3.5,Rainy,High,8:48,98,30.099999999999998,Medium,8,1,Rainy + High,11.395348837209303
D21723,11.5,0.7,Foggy,Medium,14:24,95,8.049999999999999,Long,14,0,Foggy + Medium,8.26086956521739
D21724,12.8,1.2,Foggy,High,6:41,102,15.36,Long,6,0,Foggy + High,7.96875
D21725,17.5,7.9,Rainy,Low,12:55,70,138.25,Long,12,0,Rainy + Low,4.0
D21726,9.3,9.1,Sunny,Low,18:39,85,84.63000000000001,Medium,18,1,Sunny + Low,9.139784946236558
D21727,6.4,6.5,Cloudy,Low,17:21,96,41.6,Medium,17,1,Cloudy + Low,15.0
D21728,17.9,4.6,Foggy,Medium,11:09,98,82.33999999999999,Long,11,0,Foggy + Medium,5.474860335195531
D21729,13.8,5.1,Rainy,Medium,10:36,39,70.38,Long,10,0,Rainy + Medium,2.826086956521739
D21730,12.1,1.7,Foggy,Low,12:36,99,20.57,Long,12,0,Foggy + Low,8.181818181818182
D21731,19.7,3.9,Rainy,Low,18:38,87,76.83,Long,18,1,Rainy + Low,4.416243654822336
D21732,6.0,3.4,Sunny,Medium,14:15,69,20.4,Medium,14,0,Sunny + Medium,11.5
D21733,16.3,2.1,Rainy,High,11:36,57,34.230000000000004,Long,11,0,Rainy + High,3.496932515337423
D21734,19.9,5.6,Cloudy,High,12:07,65,111.43999999999998,Long,12,0,Cloudy + High,3.2663316582914574
D21735,5.3,7.7,Cloudy,Low,16:06,71,40.81,Medium,16,0,Cloudy + Low,13.39622641509434
D21736,5.4,7.1,Sunny,Medium,8:33,37,38.34,Medium,8,1,Sunny + Medium,6.851851851851851
D21737,13.1,5.9,Sunny,Medium,7:48,19,77.29,Long,7,1,Sunny + Medium,1.450381679389313
D21738,18.1,3.5,Sunny,Medium,17:40,10,63.35000000000001,Long,17,1,Sunny + Medium,0.5524861878453038
D21739,17.3,5.8,Foggy,Medium,9:41,78,100.34,Long,9,1,Foggy + Medium,4.508670520231214
D21740,19.1,9.3,Cloudy,Medium,13:20,109,177.63000000000002,Long,13,0,Cloudy + Medium,5.706806282722512
D21741,3.4,5.3,Snowy,High,13:21,39,18.02,Short,13,0,Snowy + High,11.470588235294118
D21742,2.3,2.8,Rainy,Low,14:08,113,6.4399999999999995,Short,14,0,Rainy + Low,49.1304347826087
D21743,3.8,4.7,Rainy,Low,9:35,46,17.86,Short,9,1,Rainy + Low,12.105263157894738
D21744,5.2,0.9,Snowy,Medium,9:05,117,4.680000000000001,Medium,9,1,Snowy + Medium,22.5
D21745,16.1,2.5,Snowy,High,17:15,75,40.25,Long,17,1,Snowy + High,4.658385093167701
D21746,11.8,0.7,Sunny,Medium,9:50,87,8.26,Long,9,1,Sunny + Medium,7.372881355932203
D21747,1.8,3.3,Rainy,Medium,18:12,24,5.9399999999999995,Short,18,1,Rainy + Medium,13.333333333333332
D21748,7.3,1.0,Foggy,Low,19:32,56,7.3,Medium,19,1,Foggy + Low,7.671232876712329
D21749,8.1,8.8,Sunny,Low,19:41,100,71.28,Medium,19,1,Sunny + Low,12.345679012345679
D21750,12.4,7.4,Rainy,Medium,15:31,58,91.76,Long,15,0,Rainy + Medium,4.67741935483871
D21751,1.9,8.8,Snowy,Low,16:08,78,16.72,Short,16,0,Snowy + Low,41.05263157894737
D21752,6.9,7.2,Snowy,High,7:13,16,49.68000000000001,Medium,7,1,Snowy + High,2.318840579710145
D21753,19.8,3.8,Rainy,High,10:38,12,75.24,Long,10,0,Rainy + High,0.6060606060606061
D21754,1.4,2.2,Cloudy,High,18:43,102,3.08,Short,18,1,Cloudy + High,72.85714285714286
D21755,16.1,5.4,Cloudy,Low,18:31,75,86.94000000000001,Long,18,1,Cloudy + Low,4.658385093167701
D21756,15.8,7.6,Snowy,Low,12:00,95,120.08,Long,12,0,Snowy + Low,6.012658227848101
D21757,7.1,9.5,Sunny,Medium,16:30,25,67.45,Medium,16,0,Sunny + Medium,3.5211267605633805
D21758,16.5,9.5,Cloudy,High,10:51,93,156.75,Long,10,0,Cloudy + High,5.636363636363637
D21759,4.5,9.6,Snowy,High,16:32,40,43.199999999999996,Short,16,0,Snowy + High,8.88888888888889
D21760,7.6,4.2,Rainy,Low,11:11,57,31.919999999999998,Medium,11,0,Rainy + Low,7.5
D21761,7.2,5.0,Foggy,High,13:49,116,36.0,Medium,13,0,Foggy + High,16.11111111111111
D21762,8.2,8.6,Rainy,Low,15:36,26,70.52,Medium,15,0,Rainy + Low,3.1707317073170733
D21763,18.4,3.0,Rainy,Medium,8:51,13,55.199999999999996,Long,8,1,Rainy + Medium,0.7065217391304348
D21764,2.3,5.2,Cloudy,High,6:27,108,11.959999999999999,Short,6,0,Cloudy + High,46.95652173913044
D21765,2.2,9.4,Sunny,High,7:47,63,20.680000000000003,Short,7,1,Sunny + High,28.636363636363633
D21766,14.0,8.0,Sunny,Medium,16:35,103,112.0,Long,16,0,Sunny + Medium,7.357142857142857
D21767,1.8,6.7,Sunny,Medium,9:56,100,12.06,Short,9,1,Sunny + Medium,55.55555555555556
D21768,12.5,0.8,Snowy,Low,11:05,119,10.0,Long,11,0,Snowy + Low,9.52
D21769,14.2,1.0,Cloudy,Low,20:25,92,14.2,Long,20,0,Cloudy + Low,6.47887323943662
D21770,8.3,2.2,Foggy,Medium,6:04,75,18.26,Medium,6,0,Foggy + Medium,9.036144578313252
D21771,14.1,3.3,Sunny,Medium,7:27,100,46.529999999999994,Long,7,1,Sunny + Medium,7.092198581560284
D21772,12.2,7.9,Foggy,Low,14:50,16,96.38,Long,14,0,Foggy + Low,1.3114754098360657
D21773,9.6,1.4,Snowy,Low,11:00,103,13.44,Medium,11,0,Snowy + Low,10.729166666666668
D21774,20.0,9.7,Snowy,Low,20:38,21,194.0,Long,20,0,Snowy + Low,1.05
D21775,11.5,4.7,Cloudy,Medium,11:34,15,54.050000000000004,Long,11,0,Cloudy + Medium,1.3043478260869565
D21776,19.0,7.5,Sunny,Medium,11:46,75,142.5,Long,11,0,Sunny + Medium,3.9473684210526314
D21777,7.6,3.7,Cloudy,Medium,19:36,47,28.12,Medium,19,1,Cloudy + Medium,6.184210526315789
D21778,9.9,1.0,Sunny,High,20:40,101,9.9,Medium,20,0,Sunny + High,10.202020202020202
D21779,6.3,4.6,Cloudy,High,13:04,51,28.979999999999997,Medium,13,0,Cloudy + High,8.095238095238095
D21780,11.7,0.8,Cloudy,Medium,7:29,79,9.36,Long,7,1,Cloudy + Medium,6.752136752136752
D21781,3.7,1.3,Rainy,High,18:05,80,4.8100000000000005,Short,18,1,Rainy + High,21.62162162162162
D21782,17.6,6.9,Snowy,Low,8:05,47,121.44000000000001,Long,8,1,Snowy + Low,2.6704545454545454
D21783,14.8,7.5,Snowy,Low,9:22,120,111.0,Long,9,1,Snowy + Low,8.108108108108107
D21784,19.9,9.7,Cloudy,Low,18:33,90,193.02999999999997,Long,18,1,Cloudy + Low,4.522613065326634
D21785,6.4,5.4,Sunny,Medium,9:34,48,34.56,Medium,9,1,Sunny + Medium,7.5
D21786,13.6,1.2,Foggy,Medium,13:01,40,16.32,Long,13,0,Foggy + Medium,2.9411764705882355
D21787,12.0,3.0,Cloudy,Low,14:42,60,36.0,Long,14,0,Cloudy + Low,5.0
D21788,3.2,1.1,Foggy,Medium,17:48,24,3.5200000000000005,Short,17,1,Foggy + Medium,7.5
D21789,2.3,4.7,Foggy,Low,18:52,91,10.809999999999999,Short,18,1,Foggy + Low,39.56521739130435
D21790,12.3,2.5,Rainy,High,12:04,69,30.75,Long,12,0,Rainy + High,5.609756097560975
D21791,9.9,6.4,Snowy,Low,15:10,71,63.36000000000001,Medium,15,0,Snowy + Low,7.171717171717171
D21792,13.1,6.4,Cloudy,Medium,9:44,19,83.84,Long,9,1,Cloudy + Medium,1.450381679389313
D21793,2.8,8.3,Sunny,High,16:06,85,23.240000000000002,Short,16,0,Sunny + High,30.357142857142858
D21794,17.6,2.7,Foggy,High,10:57,14,47.52000000000001,Long,10,0,Foggy + High,0.7954545454545454
D21795,3.5,2.4,Sunny,High,12:44,26,8.4,Short,12,0,Sunny + High,7.428571428571429
D21796,18.2,4.0,Sunny,Low,11:29,34,72.8,Long,11,0,Sunny + Low,1.8681318681318682
D21797,15.9,6.3,Rainy,High,14:44,91,100.17,Long,14,0,Rainy + High,5.723270440251572
D21798,12.4,6.6,Rainy,Medium,8:09,51,81.84,Long,8,1,Rainy + Medium,4.112903225806451
D21799,18.2,6.5,Foggy,Medium,7:48,96,118.3,Long,7,1,Foggy + Medium,5.274725274725275
D21800,18.9,0.6,Foggy,Low,13:01,52,11.339999999999998,Long,13,0,Foggy + Low,2.7513227513227516
D21801,11.6,9.3,Sunny,High,14:18,104,107.88000000000001,Long,14,0,Sunny + High,8.965517241379311
D21802,16.1,3.9,Cloudy,High,12:20,65,62.790000000000006,Long,12,0,Cloudy + High,4.037267080745341
D21803,12.9,5.4,Foggy,Low,14:43,49,69.66000000000001,Long,14,0,Foggy + Low,3.798449612403101
D21804,6.1,4.7,Rainy,Medium,8:45,57,28.669999999999998,Medium,8,1,Rainy + Medium,9.344262295081968
D21805,6.5,6.1,Sunny,Low,8:15,108,39.65,Medium,8,1,Sunny + Low,16.615384615384617
D21806,6.2,1.8,Rainy,High,8:52,64,11.16,Medium,8,1,Rainy + High,10.32258064516129
D21807,5.3,1.9,Foggy,Low,10:24,27,10.069999999999999,Medium,10,0,Foggy + Low,5.09433962264151
D21808,16.8,3.3,Snowy,Low,14:50,37,55.44,Long,14,0,Snowy + Low,2.202380952380952
D21809,6.4,6.7,Rainy,Medium,15:30,35,42.88,Medium,15,0,Rainy + Medium,5.46875
D21810,19.8,9.7,Rainy,Medium,9:34,26,192.06,Long,9,1,Rainy + Medium,1.3131313131313131
D21811,17.8,1.6,Rainy,Low,13:38,110,28.480000000000004,Long,13,0,Rainy + Low,6.179775280898876
D21812,13.1,6.2,Rainy,High,20:15,12,81.22,Long,20,0,Rainy + High,0.916030534351145
D21813,11.9,8.2,Snowy,Medium,19:33,38,97.58,Long,19,1,Snowy + Medium,3.1932773109243695
D21814,13.0,0.6,Rainy,Low,14:48,34,7.8,Long,14,0,Rainy + Low,2.6153846153846154
D21815,15.5,3.2,Rainy,Low,10:55,17,49.6,Long,10,0,Rainy + Low,1.096774193548387
D21816,14.4,7.7,Foggy,High,16:42,78,110.88000000000001,Long,16,0,Foggy + High,5.416666666666667
D21817,5.4,9.7,Foggy,Medium,8:42,72,52.38,Medium,8,1,Foggy + Medium,13.333333333333332
D21818,6.8,3.0,Snowy,Medium,14:48,41,20.4,Medium,14,0,Snowy + Medium,6.029411764705882
D21819,13.1,5.1,Cloudy,Low,7:25,12,66.80999999999999,Long,7,1,Cloudy + Low,0.916030534351145
D21820,7.7,3.9,Sunny,Medium,19:46,87,30.03,Medium,19,1,Sunny + Medium,11.298701298701298
D21821,18.6,1.1,Rainy,Low,14:33,87,20.460000000000004,Long,14,0,Rainy + Low,4.677419354838709
D21822,5.5,5.9,Rainy,Low,19:58,104,32.45,Medium,19,1,Rainy + Low,18.90909090909091
D21823,2.9,8.0,Cloudy,Medium,14:30,80,23.2,Short,14,0,Cloudy + Medium,27.586206896551726
D21824,16.9,5.0,Sunny,Low,12:08,40,84.5,Long,12,0,Sunny + Low,2.366863905325444
D21825,18.4,3.0,Foggy,High,19:28,95,55.199999999999996,Long,19,1,Foggy + High,5.16304347826087
D21826,19.7,3.2,Cloudy,High,20:49,77,63.04,Long,20,0,Cloudy + High,3.9086294416243654
D21827,10.1,5.2,Foggy,Low,14:38,24,52.52,Long,14,0,Foggy + Low,2.376237623762376
D21828,4.0,8.6,Sunny,High,12:34,72,34.4,Short,12,0,Sunny + High,18.0
D21829,7.2,4.7,Cloudy,Medium,7:53,82,33.84,Medium,7,1,Cloudy + Medium,11.38888888888889
D21830,7.8,4.2,Rainy,Low,10:04,71,32.76,Medium,10,0,Rainy + Low,9.102564102564102
D21831,5.1,9.6,Foggy,Medium,7:12,19,48.959999999999994,Medium,7,1,Foggy + Medium,3.7254901960784315
D21832,2.2,5.6,Rainy,Low,13:15,24,12.32,Short,13,0,Rainy + Low,10.909090909090908
D21833,6.1,2.1,Rainy,Low,19:50,14,12.81,Medium,19,1,Rainy + Low,2.295081967213115
D21834,14.0,4.2,Rainy,Low,20:14,34,58.800000000000004,Long,20,0,Rainy + Low,2.4285714285714284
D21835,13.0,2.5,Snowy,High,10:17,48,32.5,Long,10,0,Snowy + High,3.6923076923076925
D21836,12.0,1.0,Rainy,Medium,16:17,41,12.0,Long,16,0,Rainy + Medium,3.4166666666666665
D21837,8.3,1.3,Sunny,High,18:40,31,10.790000000000001,Medium,18,1,Sunny + High,3.7349397590361444
D21838,12.0,1.7,Sunny,Low,16:54,85,20.4,Long,16,0,Sunny + Low,7.083333333333333
D21839,12.1,7.6,Foggy,Medium,11:22,78,91.96,Long,11,0,Foggy + Medium,6.446280991735537
D21840,11.0,7.2,Foggy,High,14:19,79,79.2,Long,14,0,Foggy + High,7.181818181818182
D21841,19.9,7.5,Rainy,Medium,8:31,14,149.25,Long,8,1,Rainy + Medium,0.7035175879396985
D21842,4.3,3.1,Snowy,Medium,16:16,62,13.33,Short,16,0,Snowy + Medium,14.418604651162791
D21843,12.9,5.1,Sunny,Medium,20:25,31,65.78999999999999,Long,20,0,Sunny + Medium,2.4031007751937983
D21844,15.0,7.4,Rainy,Medium,9:57,14,111.0,Long,9,1,Rainy + Medium,0.9333333333333333
D21845,7.5,10.0,Rainy,High,12:28,17,75.0,Medium,12,0,Rainy + High,2.2666666666666666
D21846,7.1,0.6,Cloudy,Medium,18:42,44,4.26,Medium,18,1,Cloudy + Medium,6.19718309859155
D21847,15.2,2.0,Foggy,Low,20:43,86,30.4,Long,20,0,Foggy + Low,5.657894736842105
D21848,19.7,3.8,Snowy,Medium,11:50,99,74.86,Long,11,0,Snowy + Medium,5.025380710659898
D21849,17.8,6.1,Rainy,High,20:38,95,108.58,Long,20,0,Rainy + High,5.337078651685393
D21850,13.2,2.1,Snowy,High,14:48,77,27.72,Long,14,0,Snowy + High,5.833333333333334
D21851,18.4,3.9,Rainy,High,7:47,86,71.75999999999999,Long,7,1,Rainy + High,4.673913043478262
D21852,11.3,4.6,Foggy,Medium,10:21,96,51.98,Long,10,0,Foggy + Medium,8.495575221238937
D21853,6.0,5.9,Rainy,Medium,7:20,41,35.400000000000006,Medium,7,1,Rainy + Medium,6.833333333333333
D21854,6.3,3.8,Sunny,Low,13:57,54,23.939999999999998,Medium,13,0,Sunny + Low,8.571428571428571
D21855,14.7,4.9,Cloudy,High,11:17,13,72.03,Long,11,0,Cloudy + High,0.8843537414965987
D21856,18.2,5.5,Rainy,Medium,9:41,32,100.1,Long,9,1,Rainy + Medium,1.7582417582417582
D21857,15.4,7.4,Sunny,Low,18:15,20,113.96000000000001,Long,18,1,Sunny + Low,1.2987012987012987
D21858,5.4,4.1,Cloudy,Low,16:49,93,22.14,Medium,16,0,Cloudy + Low,17.22222222222222
D21859,4.2,8.9,Rainy,High,9:02,38,37.38,Short,9,1,Rainy + High,9.047619047619047
D21860,3.0,2.6,Cloudy,Low,20:15,117,7.800000000000001,Short,20,0,Cloudy + Low,39.0
D21861,9.8,8.4,Cloudy,Medium,11:33,49,82.32000000000001,Medium,11,0,Cloudy + Medium,5.0
D21862,8.8,8.7,Sunny,High,19:12,57,76.56,Medium,19,1,Sunny + High,6.477272727272727
D21863,15.4,1.8,Foggy,High,7:06,17,27.720000000000002,Long,7,1,Foggy + High,1.103896103896104
D21864,14.5,8.0,Snowy,High,7:43,102,116.0,Long,7,1,Snowy + High,7.0344827586206895
D21865,2.8,7.5,Rainy,Medium,12:05,83,21.0,Short,12,0,Rainy + Medium,29.642857142857146
D21866,12.4,0.7,Snowy,High,17:30,15,8.68,Long,17,1,Snowy + High,1.2096774193548387
D21867,1.7,7.9,Foggy,Low,18:56,44,13.43,Short,18,1,Foggy + Low,25.88235294117647
D21868,13.6,8.5,Cloudy,Low,14:21,12,115.6,Long,14,0,Cloudy + Low,0.8823529411764706
D21869,10.4,9.7,Sunny,High,18:33,77,100.88,Long,18,1,Sunny + High,7.403846153846153
D21870,10.3,4.9,Sunny,High,17:52,73,50.470000000000006,Long,17,1,Sunny + High,7.0873786407766985
D21871,13.7,8.9,Sunny,Medium,14:00,96,121.92999999999999,Long,14,0,Sunny + Medium,7.007299270072993
D21872,13.9,8.1,Rainy,High,11:05,55,112.59,Long,11,0,Rainy + High,3.9568345323741005
D21873,19.6,8.5,Rainy,High,17:19,113,166.60000000000002,Long,17,1,Rainy + High,5.765306122448979
D21874,11.4,10.0,Rainy,Medium,12:09,95,114.0,Long,12,0,Rainy + Medium,8.333333333333334
D21875,6.5,2.9,Cloudy,Medium,20:14,97,18.849999999999998,Medium,20,0,Cloudy + Medium,14.923076923076923
D21876,9.8,2.5,Cloudy,Medium,10:12,13,24.5,Medium,10,0,Cloudy + Medium,1.3265306122448979
D21877,9.5,3.8,Snowy,High,20:29,105,36.1,Medium,20,0,Snowy + High,11.052631578947368
D21878,18.8,2.3,Sunny,Low,19:33,49,43.239999999999995,Long,19,1,Sunny + Low,2.606382978723404
D21879,4.9,2.9,Foggy,Low,15:26,84,14.21,Short,15,0,Foggy + Low,17.142857142857142
D21880,19.3,0.9,Rainy,Low,14:07,40,17.37,Long,14,0,Rainy + Low,2.0725388601036268
D21881,3.5,4.7,Cloudy,High,19:23,50,16.45,Short,19,1,Cloudy + High,14.285714285714286
D21882,6.4,9.9,Snowy,Medium,17:16,83,63.36000000000001,Medium,17,1,Snowy + Medium,12.96875
D21883,7.2,7.3,Foggy,Medium,8:58,22,52.56,Medium,8,1,Foggy + Medium,3.0555555555555554
D21884,1.3,7.9,Sunny,Low,11:42,86,10.270000000000001,Short,11,0,Sunny + Low,66.15384615384615
D21885,15.2,6.9,Cloudy,High,15:40,93,104.88,Long,15,0,Cloudy + High,6.11842105263158
D21886,13.0,9.8,Rainy,Medium,16:47,38,127.4,Long,16,0,Rainy + Medium,2.923076923076923
D21887,5.6,7.5,Foggy,Medium,19:39,23,42.0,Medium,19,1,Foggy + Medium,4.107142857142858
D21888,3.6,7.8,Rainy,Medium,11:16,78,28.08,Short,11,0,Rainy + Medium,21.666666666666668
D21889,2.6,4.7,Sunny,Low,14:35,92,12.22,Short,14,0,Sunny + Low,35.38461538461539
D21890,3.1,1.8,Cloudy,High,16:23,112,5.58,Short,16,0,Cloudy + High,36.12903225806451
D21891,3.0,0.9,Snowy,Medium,18:17,82,2.7,Short,18,1,Snowy + Medium,27.333333333333332
D21892,13.5,6.6,Foggy,High,6:52,19,89.1,Long,6,0,Foggy + High,1.4074074074074074
D21893,7.5,4.6,Sunny,Medium,18:32,39,34.5,Medium,18,1,Sunny + Medium,5.2
D21894,9.4,0.6,Cloudy,High,7:25,95,5.64,Medium,7,1,Cloudy + High,10.106382978723405
D21895,7.5,7.6,Snowy,Medium,8:25,86,57.0,Medium,8,1,Snowy + Medium,11.466666666666667
D21896,11.8,1.0,Rainy,Low,13:37,78,11.8,Long,13,0,Rainy + Low,6.610169491525423
D21897,8.6,2.7,Snowy,Low,19:23,98,23.22,Medium,19,1,Snowy + Low,11.395348837209303
D21898,6.2,5.1,Foggy,Medium,10:42,10,31.619999999999997,Medium,10,0,Foggy + Medium,1.6129032258064515
D21899,2.0,5.4,Rainy,High,20:33,38,10.8,Short,20,0,Rainy + High,19.0
D21900,8.1,5.0,Rainy,Low,13:17,85,40.5,Medium,13,0,Rainy + Low,10.493827160493828
D21901,12.5,9.4,Sunny,High,9:48,120,117.5,Long,9,1,Sunny + High,9.6
D21902,13.8,7.2,Rainy,Medium,20:48,116,99.36000000000001,Long,20,0,Rainy + Medium,8.405797101449275
D21903,2.0,5.7,Rainy,High,8:53,113,11.4,Short,8,1,Rainy + High,56.5
D21904,15.6,2.7,Sunny,High,16:05,109,42.120000000000005,Long,16,0,Sunny + High,6.987179487179487
D21905,10.1,2.5,Foggy,High,7:22,22,25.25,Long,7,1,Foggy + High,2.1782178217821784
D21906,7.8,8.2,Foggy,Medium,9:55,111,63.959999999999994,Medium,9,1,Foggy + Medium,14.230769230769232
D21907,5.7,3.5,Cloudy,Low,6:32,98,19.95,Medium,6,0,Cloudy + Low,17.19298245614035
D21908,7.6,3.9,Foggy,High,11:12,98,29.639999999999997,Medium,11,0,Foggy + High,12.894736842105264
D21909,18.9,6.9,Rainy,Low,16:58,39,130.41,Long,16,0,Rainy + Low,2.0634920634920637
D21910,2.5,8.0,Rainy,Medium,9:58,82,20.0,Short,9,1,Rainy + Medium,32.8
D21911,14.1,6.8,Sunny,Medium,19:02,105,95.88,Long,19,1,Sunny + Medium,7.446808510638298
D21912,16.1,8.4,Sunny,Medium,7:22,51,135.24,Long,7,1,Sunny + Medium,3.167701863354037
D21913,1.2,6.7,Rainy,Medium,14:09,11,8.04,Short,14,0,Rainy + Medium,9.166666666666668
D21914,11.6,6.8,Foggy,Medium,8:32,64,78.88,Long,8,1,Foggy + Medium,5.517241379310345
D21915,14.4,1.6,Cloudy,Low,6:54,15,23.040000000000003,Long,6,0,Cloudy + Low,1.0416666666666667
D21916,2.8,3.8,Sunny,High,18:27,12,10.639999999999999,Short,18,1,Sunny + High,4.285714285714286
D21917,15.5,1.2,Cloudy,Medium,16:47,80,18.599999999999998,Long,16,0,Cloudy + Medium,5.161290322580645
D21918,8.1,6.6,Sunny,Medium,15:15,104,53.459999999999994,Medium,15,0,Sunny + Medium,12.839506172839506
D21919,18.3,4.1,Snowy,Medium,6:27,44,75.03,Long,6,0,Snowy + Medium,2.4043715846994536
D21920,9.7,8.2,Rainy,Low,13:03,61,79.53999999999999,Medium,13,0,Rainy + Low,6.288659793814434
D21921,9.2,8.2,Sunny,High,20:51,13,75.43999999999998,Medium,20,0,Sunny + High,1.4130434782608696
D21922,1.4,2.6,Foggy,Low,15:35,89,3.6399999999999997,Short,15,0,Foggy + Low,63.57142857142858
D21923,4.4,7.8,Sunny,Medium,19:14,84,34.32,Short,19,1,Sunny + Medium,19.09090909090909
D21924,12.0,1.5,Sunny,High,10:04,17,18.0,Long,10,0,Sunny + High,1.4166666666666667
D21925,14.3,7.7,Cloudy,Low,10:35,49,110.11000000000001,Long,10,0,Cloudy + Low,3.4265734265734262
D21926,13.7,1.2,Rainy,High,14:16,83,16.439999999999998,Long,14,0,Rainy + High,6.0583941605839415
D21927,11.5,3.2,Rainy,Low,6:49,73,36.800000000000004,Long,6,0,Rainy + Low,6.3478260869565215
D21928,11.4,4.5,Snowy,Low,19:38,79,51.300000000000004,Long,19,1,Snowy + Low,6.9298245614035086
D21929,13.3,6.6,Cloudy,Low,16:04,100,87.78,Long,16,0,Cloudy + Low,7.518796992481203
D21930,10.5,7.0,Cloudy,High,12:16,47,73.5,Long,12,0,Cloudy + High,4.476190476190476
D21931,10.2,3.5,Rainy,High,16:34,38,35.699999999999996,Long,16,0,Rainy + High,3.7254901960784315
D21932,2.2,1.1,Foggy,Low,16:30,24,2.4200000000000004,Short,16,0,Foggy + Low,10.909090909090908
D21933,17.9,6.7,Cloudy,Low,14:02,62,119.92999999999999,Long,14,0,Cloudy + Low,3.463687150837989
D21934,14.8,9.0,Foggy,Medium,16:48,26,133.20000000000002,Long,16,0,Foggy + Medium,1.7567567567567566
D21935,8.9,1.8,Foggy,High,8:58,88,16.02,Medium,8,1,Foggy + High,9.887640449438202
D21936,10.3,7.6,Cloudy,High,14:29,78,78.28,Long,14,0,Cloudy + High,7.572815533980582
D21937,6.6,1.3,Sunny,Medium,18:50,18,8.58,Medium,18,1,Sunny + Medium,2.7272727272727275
D21938,8.1,5.2,Foggy,High,13:19,88,42.12,Medium,13,0,Foggy + High,10.864197530864198
D21939,17.2,8.6,Foggy,High,9:42,14,147.92,Long,9,1,Foggy + High,0.813953488372093
D21940,5.6,6.2,Rainy,High,10:14,17,34.72,Medium,10,0,Rainy + High,3.035714285714286
D21941,3.5,9.8,Foggy,Medium,11:10,54,34.300000000000004,Short,11,0,Foggy + Medium,15.428571428571429
D21942,15.4,6.6,Sunny,High,20:23,74,101.64,Long,20,0,Sunny + High,4.805194805194805
D21943,9.4,9.4,Snowy,High,15:38,103,88.36000000000001,Medium,15,0,Snowy + High,10.957446808510637
D21944,9.3,6.5,Sunny,Medium,7:33,84,60.45,Medium,7,1,Sunny + Medium,9.032258064516128
D21945,19.7,9.5,Snowy,Medium,19:10,88,187.15,Long,19,1,Snowy + Medium,4.467005076142132
D21946,12.4,7.7,Rainy,Medium,19:10,90,95.48,Long,19,1,Rainy + Medium,7.258064516129032
D21947,10.4,8.2,Foggy,Low,12:41,33,85.28,Long,12,0,Foggy + Low,3.173076923076923
D21948,2.4,4.4,Cloudy,Medium,20:30,108,10.56,Short,20,0,Cloudy + Medium,45.0
D21949,15.9,7.4,Snowy,Low,12:27,27,117.66000000000001,Long,12,0,Snowy + Low,1.6981132075471699
D21950,13.2,6.4,Cloudy,Low,20:58,36,84.48,Long,20,0,Cloudy + Low,2.7272727272727275
D21951,11.8,1.2,Foggy,Medium,18:05,93,14.16,Long,18,1,Foggy + Medium,7.881355932203389
D21952,9.1,4.4,Sunny,High,7:04,84,40.04,Medium,7,1,Sunny + High,9.230769230769232
D21953,6.4,1.8,Foggy,Low,18:46,39,11.520000000000001,Medium,18,1,Foggy + Low,6.09375
D21954,3.6,5.1,Sunny,Low,20:30,78,18.36,Short,20,0,Sunny + Low,21.666666666666668
D21955,11.6,2.5,Snowy,Low,6:17,69,29.0,Long,6,0,Snowy + Low,5.948275862068965
D21956,5.0,4.5,Foggy,Low,17:09,117,22.5,Short,17,1,Foggy + Low,23.4
D21957,3.3,6.2,Cloudy,Low,6:50,66,20.46,Short,6,0,Cloudy + Low,20.0
D21958,2.6,2.2,Snowy,High,8:12,95,5.720000000000001,Short,8,1,Snowy + High,36.53846153846154
D21959,19.1,6.4,Sunny,Medium,17:11,39,122.24000000000001,Long,17,1,Sunny + Medium,2.0418848167539267
D21960,19.5,9.9,Sunny,High,11:31,96,193.05,Long,11,0,Sunny + High,4.923076923076923
D21961,13.5,1.2,Sunny,Low,12:31,77,16.2,Long,12,0,Sunny + Low,5.703703703703703
D21962,13.8,1.5,Cloudy,Medium,16:13,114,20.700000000000003,Long,16,0,Cloudy + Medium,8.26086956521739
D21963,19.1,4.9,Rainy,High,12:43,115,93.59000000000002,Long,12,0,Rainy + High,6.020942408376963
D21964,4.7,4.7,Snowy,Low,16:57,54,22.090000000000003,Short,16,0,Snowy + Low,11.48936170212766
D21965,14.8,5.1,Foggy,Medium,10:04,114,75.48,Long,10,0,Foggy + Medium,7.702702702702703
D21966,7.2,5.1,Foggy,Medium,14:50,75,36.72,Medium,14,0,Foggy + Medium,10.416666666666666
D21967,20.0,6.8,Rainy,Medium,15:52,31,136.0,Long,15,0,Rainy + Medium,1.55
D21968,9.9,2.0,Cloudy,Low,9:12,94,19.8,Medium,9,1,Cloudy + Low,9.494949494949495
D21969,18.5,7.7,Sunny,Medium,6:42,82,142.45000000000002,Long,6,0,Sunny + Medium,4.4324324324324325
D21970,15.5,1.1,Rainy,High,10:58,100,17.05,Long,10,0,Rainy + High,6.451612903225806
D21971,10.5,6.2,Foggy,High,18:43,100,65.10000000000001,Long,18,1,Foggy + High,9.523809523809524
D21972,1.6,1.4,Sunny,Low,13:00,30,2.2399999999999998,Short,13,0,Sunny + Low,18.75
